Company_ID,Account_Age_Months,Monthly_Recurring_Revenue,Active_Users,Support_Tickets_Last_Month,Days_Since_Last_Login,Contract_Type,Churn
CMP_4143,19,9831.432578897842,74,8,36,Month-to-Month,1
CMP_4144,31,4137.578633353835,114,4,77,Month-to-Month,1
CMP_4145,51,2189.8985579777463,431,3,73,One Year,0
CMP_4146,5,3841.3410577836967,136,12,85,One Year,1
CMP_4147,19,4681.713122623335,60,4,67,Month-to-Month,1
CMP_4148,34,1158.4238438638008,481,8,89,Month-to-Month,1
CMP_4149,10,5993.07462162125,447,11,89,Month-to-Month,1
CMP_4150,25,6177.508178754553,93,12,76,Two Year,1
CMP_4151,2,7519.839325819986,141,6,11,Two Year,0
CMP_4152,11,777.1139767620613,135,7,11,One Year,0
CMP_4153,50,5641.763037121386,222,14,26,One Year,0
CMP_4154,31,1002.6206160713116,180,3,53,One Year,0
CMP_4155,56,7160.870089683208,175,10,14,Month-to-Month,0
CMP_4156,15,1029.4158641593526,479,7,64,Month-to-Month,1
CMP_4157,9,9161.41455924551,104,5,80,One Year,0
CMP_4158,23,7169.784385402717,484,4,10,One Year,0
CMP_4159,19,5320.202768308993,133,12,31,Month-to-Month,1
CMP_4160,9,4694.287271171162,61,11,36,Two Year,1
CMP_4161,35,1741.3899889259926,185,6,10,Two Year,0
CMP_4162,21,3264.4942008642993,250,5,26,Month-to-Month,0
CMP_4163,9,8755.111497698514,148,2,20,One Year,0
CMP_4164,28,9092.301709843692,55,4,44,Two Year,0
CMP_4165,46,507.1032295200451,372,8,62,Month-to-Month,1
CMP_4166,51,6144.295719036737,463,6,73,One Year,1
CMP_4167,7,7333.3557857385795,222,11,79,Month-to-Month,1
CMP_4168,16,6378.09633334726,108,3,9,Month-to-Month,0
CMP_4169,16,1275.9577662303627,387,6,71,Two Year,1
CMP_4170,33,2568.386538589571,59,4,24,Month-to-Month,0
CMP_4171,4,2878.2325401231674,261,10,12,Month-to-Month,0
CMP_4172,4,8401.383997398352,350,12,60,Month-to-Month,1
CMP_4173,39,4900.394644934744,160,14,84,Month-to-Month,1
CMP_4174,40,5124.86801344175,57,1,78,Month-to-Month,1
CMP_4175,17,9381.48394226783,446,12,86,One Year,1
CMP_4176,37,6552.315944119798,333,5,16,Month-to-Month,0
CMP_4177,39,9037.343164750306,448,6,29,One Year,0
CMP_4178,52,4836.834125744563,191,7,32,One Year,1
CMP_4179,29,1919.6444559237952,368,5,83,Month-to-Month,1
CMP_4180,52,9334.388143703814,154,7,35,One Year,1
CMP_4181,36,4857.698598841614,268,6,43,One Year,1
CMP_4182,38,2225.498507848808,254,1,53,Month-to-Month,1
CMP_4183,39,3372.7595328872612,437,13,20,Month-to-Month,1
CMP_4184,50,982.6246020449514,302,5,84,One Year,0
CMP_4185,37,4948.855618835659,415,8,8,Two Year,0
CMP_4186,52,8604.717633147247,427,11,42,Month-to-Month,1
CMP_4187,35,9369.014332063549,215,5,77,Month-to-Month,1
CMP_4188,7,9359.720971284616,29,3,70,Month-to-Month,1
CMP_4189,27,1689.685243473094,298,6,16,Month-to-Month,1
CMP_4190,28,4129.511883855042,345,2,69,One Year,0
CMP_4191,22,768.1732166817105,156,4,53,Month-to-Month,1
CMP_4192,14,8624.070777228992,28,0,45,Month-to-Month,1
CMP_4193,7,3908.1797392021012,256,14,51,Month-to-Month,1
CMP_4194,37,6495.61176497623,64,9,6,Month-to-Month,0
CMP_4195,22,7291.535161734241,471,2,33,Month-to-Month,1
CMP_4196,5,4583.524362559976,438,7,79,Month-to-Month,1
CMP_4197,55,3411.2021972273087,371,8,15,Month-to-Month,0
CMP_4198,2,9641.022646101474,70,8,14,Two Year,0
CMP_4199,27,9662.638137726615,402,14,39,Two Year,1
CMP_4200,21,3249.6454962852085,57,9,63,Month-to-Month,1
CMP_4201,54,5056.438419072352,420,1,5,One Year,0
CMP_4202,38,9742.019507270212,110,3,81,Month-to-Month,1
CMP_4203,15,546.2498727272806,100,4,52,Month-to-Month,1
CMP_4204,21,4420.443359601917,480,14,16,Month-to-Month,0
CMP_4205,10,1454.3467219692002,180,2,38,Month-to-Month,1
CMP_4206,23,5337.000672844725,43,12,53,One Year,1
CMP_4207,58,734.3645681346279,172,10,87,Month-to-Month,1
CMP_4208,56,4365.535098210965,46,0,77,Month-to-Month,1
CMP_4209,39,2596.641210460684,371,5,53,One Year,0
CMP_4210,5,5566.429443358038,108,13,46,One Year,1
CMP_4211,1,9961.939666456647,337,14,15,Month-to-Month,1
CMP_4212,13,8105.092998704103,208,9,59,Month-to-Month,1
CMP_4213,21,8533.599870432005,12,1,50,Month-to-Month,1
CMP_4214,26,6535.017379911268,467,8,9,Month-to-Month,0
CMP_4215,50,894.8185585864563,286,0,26,Month-to-Month,0
CMP_4216,45,2464.5779224193693,400,10,3,Month-to-Month,0
CMP_4217,21,9288.113286247022,47,8,47,One Year,1
CMP_4218,53,3978.0746203231365,439,6,5,One Year,0
CMP_4219,18,1484.548901567558,114,10,62,One Year,1
CMP_4220,37,7172.8509757289185,479,12,84,Month-to-Month,1
CMP_4221,45,3344.8483773754187,214,9,84,Month-to-Month,1
CMP_4222,32,3054.140672589631,241,1,5,Month-to-Month,0
CMP_4223,36,9980.785827803473,360,13,10,One Year,0
CMP_4224,17,8652.319787753217,323,5,80,Month-to-Month,1
CMP_4225,35,4375.40927449449,53,7,63,Two Year,1
CMP_4226,49,9812.481474256741,119,14,25,One Year,0
CMP_4227,11,6676.075622482529,159,1,44,Two Year,0
CMP_4228,21,7549.213292857722,141,14,25,One Year,0
CMP_4229,52,799.3739092810101,171,4,30,Two Year,0
CMP_4230,55,1655.2499638065424,325,12,14,One Year,0
CMP_4231,53,6514.308701714264,203,11,86,Two Year,1
CMP_4232,26,9040.727835170097,478,10,43,Month-to-Month,1
CMP_4233,4,6425.565397832159,75,5,28,Month-to-Month,0
CMP_4234,34,1773.236496030422,11,2,19,One Year,0
CMP_4235,52,1599.720439340084,204,13,42,Two Year,1
CMP_4236,48,8519.766010328774,340,11,20,Month-to-Month,1
CMP_4237,18,1823.372217725186,71,1,86,Month-to-Month,1
CMP_4238,40,5442.2036247882415,497,14,79,One Year,1
CMP_4239,35,852.5765396418716,142,10,11,One Year,0
CMP_4240,41,1266.362790216185,246,5,54,Month-to-Month,1
CMP_4241,29,6887.308542607216,459,2,24,One Year,0
CMP_4242,52,7047.223399061409,217,1,70,Two Year,0
CMP_4243,29,3743.959362780203,185,14,17,Two Year,0
CMP_4244,38,2548.292769808925,258,0,28,Month-to-Month,0
CMP_4245,42,8230.247572194425,105,13,50,Month-to-Month,1
CMP_4246,21,2562.480679963958,355,7,55,Month-to-Month,1
CMP_4247,42,5649.257161830607,91,0,73,Month-to-Month,1
CMP_4248,13,9697.983988197602,189,11,10,Month-to-Month,1
CMP_4249,49,1904.5981596926458,95,14,21,One Year,0
CMP_4250,41,9438.324541199734,252,4,58,Month-to-Month,1
CMP_4251,17,2237.484004152352,218,10,34,Two Year,1
CMP_4252,56,5890.710476220681,363,5,43,Two Year,0
CMP_4253,9,4081.573263608074,253,10,11,Month-to-Month,1
CMP_4254,41,9666.821714267346,130,11,33,Two Year,1
CMP_4255,1,3098.649275518401,415,11,58,One Year,1
CMP_4256,2,4296.751019814659,442,2,46,One Year,0
CMP_4257,48,9837.171119626495,373,13,61,Month-to-Month,1
CMP_4258,29,5596.468716290495,8,6,62,One Year,1
CMP_4259,33,5274.986098401908,92,1,1,Month-to-Month,0
CMP_4260,10,2948.8956379379174,155,6,21,One Year,0
CMP_4261,50,7162.953822949194,180,1,62,Month-to-Month,1
CMP_4262,58,636.5430418888876,215,4,64,One Year,0
CMP_4263,40,970.3699821717885,430,6,87,Month-to-Month,1
CMP_4264,21,6193.906577790126,263,10,73,Month-to-Month,1
CMP_4265,28,3745.9084512753143,95,10,56,One Year,1
CMP_4266,11,9556.505535909126,263,13,1,One Year,0
CMP_4267,55,9080.311561866463,416,2,21,Month-to-Month,0
CMP_4268,34,7280.209457428718,195,13,22,Month-to-Month,1
CMP_4269,8,8272.383020714113,85,10,54,Two Year,1
CMP_4270,59,6839.652571843087,419,3,4,One Year,0
CMP_4271,22,1693.0299757465264,142,0,65,Month-to-Month,1
CMP_4272,8,7772.662012047425,437,2,51,One Year,0
CMP_4273,49,2496.8237028290405,474,8,74,Month-to-Month,1
CMP_4274,15,3572.7071234518694,354,9,63,Month-to-Month,1
CMP_4275,17,8282.725014972992,130,4,15,One Year,0
CMP_4276,23,5596.993279737758,373,14,36,Two Year,1
CMP_4277,24,8669.436784742387,409,14,29,One Year,0
CMP_4278,45,2523.83553851101,360,7,52,Month-to-Month,1
CMP_4279,19,6273.895166765428,313,1,46,Two Year,0
CMP_4280,5,1296.0142392084854,347,2,69,Month-to-Month,1
CMP_4281,32,6609.079438630281,234,6,29,Two Year,0
CMP_4282,44,7744.07335886758,464,13,47,Month-to-Month,1
CMP_4283,1,6056.843492797856,349,9,25,Month-to-Month,1
CMP_4284,23,3029.199264238697,314,3,80,One Year,0
CMP_4285,37,797.7553541592338,445,8,16,Month-to-Month,1
CMP_4286,8,1634.7643976607148,24,13,89,One Year,1
CMP_4287,13,6411.878301203249,373,6,41,One Year,1
CMP_4288,8,9376.99206000388,53,13,65,Month-to-Month,1
CMP_4289,57,2462.076837734061,494,10,69,One Year,1
CMP_4290,23,7482.748416498438,139,11,20,Month-to-Month,1
CMP_4291,43,8731.285100865894,33,0,69,Month-to-Month,1
CMP_4292,1,5448.380695251355,52,3,36,Two Year,0
CMP_4293,45,6858.0250605147485,481,9,58,Two Year,1
CMP_4294,51,8242.645508423408,273,10,48,Month-to-Month,1
CMP_4295,24,2976.413998535639,7,5,82,One Year,0
CMP_4296,35,3320.508905546408,262,5,2,Month-to-Month,0
CMP_4297,24,505.9614079703336,20,9,80,One Year,1
CMP_4298,17,9649.394243529123,98,5,29,Two Year,0
CMP_4299,5,9216.676498665276,362,4,16,Month-to-Month,0
CMP_4300,20,7763.398505714588,138,2,35,Two Year,0
CMP_4301,21,1251.2221992781572,305,1,62,Month-to-Month,1
CMP_4302,40,4751.2774521453275,331,2,81,Month-to-Month,1
CMP_4303,58,1467.9716627297516,137,8,4,Two Year,0
CMP_4304,31,651.2425389965867,316,2,68,One Year,0
CMP_4305,46,6353.738169519675,459,2,51,Month-to-Month,1
CMP_4306,36,9627.87946226179,486,0,89,One Year,0
CMP_4307,11,9077.246222605427,387,1,33,Month-to-Month,1
CMP_4308,52,7119.170741886342,36,10,78,Month-to-Month,1
CMP_4309,15,1418.0855495662786,309,11,24,Two Year,0
CMP_4310,19,3104.5583578868514,273,2,75,One Year,0
CMP_4311,7,3540.5389054102643,418,1,25,Two Year,0
CMP_4312,51,7749.925548582832,29,7,28,Month-to-Month,1
CMP_4313,28,8121.367202733583,473,5,7,One Year,0
CMP_4314,51,4158.508168404243,320,6,36,Two Year,1
CMP_4315,43,4469.897967867291,63,0,10,Month-to-Month,0
CMP_4316,58,922.8358731236277,217,5,36,Month-to-Month,1
CMP_4317,5,3246.7988249782293,160,1,83,One Year,0
CMP_4318,5,4787.20918318758,318,12,18,Month-to-Month,1
CMP_4319,30,1611.338940659947,280,14,6,Month-to-Month,1
CMP_4320,54,4806.0408771727025,422,5,7,Two Year,0
CMP_4321,32,8605.170216449103,393,2,12,Two Year,0
CMP_4322,8,6022.5496873880065,214,6,41,One Year,1
CMP_4323,10,1249.833622864917,448,2,63,One Year,0
CMP_4324,38,2320.877528887606,491,8,25,Two Year,0
CMP_4325,47,5008.1713265062845,431,2,81,One Year,0
CMP_4326,32,3934.1279233072146,61,6,53,Month-to-Month,1
CMP_4327,48,3907.906685687938,189,11,33,Month-to-Month,1
CMP_4328,28,5528.040757364107,463,3,87,Month-to-Month,1
CMP_4329,17,6051.761255099846,58,7,73,Month-to-Month,1
CMP_4330,31,8070.184917623816,213,13,6,Month-to-Month,0
CMP_4331,8,3739.1823528936043,372,1,62,Month-to-Month,1
CMP_4332,40,8151.929688885574,433,7,66,Month-to-Month,1
CMP_4333,25,3716.806676570009,346,8,9,Month-to-Month,1
CMP_4334,9,1026.6133949417213,297,12,67,One Year,1
CMP_4335,2,5764.7826845455165,344,7,16,Month-to-Month,0
CMP_4336,15,6085.072086500738,308,5,89,One Year,0
CMP_4337,50,9378.132333407671,256,9,88,Month-to-Month,1
CMP_4338,3,7397.582597593507,378,0,55,Two Year,0
CMP_4339,49,9218.840198697175,442,6,40,Two Year,1
CMP_4340,36,9129.298497308591,308,0,26,One Year,0
CMP_4341,4,6243.4540474533005,116,6,38,One Year,1
CMP_4342,14,5513.739620696251,370,13,35,Two Year,1
CMP_4343,41,5795.689188054199,10,1,87,Month-to-Month,1
CMP_4344,41,9794.142672933855,422,7,68,Two Year,1
CMP_4345,25,7845.093071596109,195,1,59,One Year,0
CMP_4346,58,1509.5260955277604,338,2,14,One Year,0
CMP_4347,55,7895.069864423299,436,12,47,Month-to-Month,1
CMP_4348,50,2120.111464533146,283,11,71,One Year,1
CMP_4349,10,4749.830215553444,386,2,72,One Year,0
CMP_4350,21,2499.3668856770755,344,0,42,One Year,0
CMP_4351,36,7051.039122565683,17,4,51,One Year,0
CMP_4352,12,8834.442493833838,307,4,19,Month-to-Month,0
CMP_4353,27,3258.437910983469,48,9,66,Month-to-Month,1
CMP_4354,40,1279.1020414777824,109,4,47,Month-to-Month,1
CMP_4355,2,3335.684431712151,164,13,65,Month-to-Month,1
CMP_4356,54,6887.437650355847,158,12,42,Month-to-Month,1
CMP_4357,13,3623.2212117672743,246,8,38,Month-to-Month,1
CMP_4358,53,3142.0655917611325,185,5,13,Month-to-Month,0
CMP_4359,32,2252.1343105505166,18,5,44,Month-to-Month,1
CMP_4360,31,5226.406055307119,184,2,24,Month-to-Month,0
CMP_4361,16,3121.513867493282,381,4,30,Two Year,0
CMP_4362,32,7444.59831682509,296,9,70,One Year,1
CMP_4363,32,1227.9128189259259,268,6,38,One Year,1
CMP_4364,34,6808.313814557517,172,2,23,Month-to-Month,0
CMP_4365,11,2756.820138393814,218,1,74,One Year,0
CMP_4366,10,5148.15297999023,154,4,57,One Year,0
CMP_4367,15,3217.8542592969757,20,2,79,Two Year,0
CMP_4368,17,7366.302422102559,95,4,23,One Year,0
CMP_4369,40,9480.41688239055,124,8,36,One Year,1
CMP_4370,18,9212.229404963226,448,10,57,Two Year,1
CMP_4371,55,6042.549043868866,257,9,1,Month-to-Month,1
CMP_4372,9,4894.797880941294,64,0,72,Month-to-Month,1
CMP_4373,25,8273.854839674128,270,3,3,One Year,0
CMP_4374,40,6991.600444963435,413,9,14,Month-to-Month,1
CMP_4375,59,2243.859085060862,35,14,81,Month-to-Month,1
CMP_4376,14,8298.732529323503,25,4,34,One Year,0
CMP_4377,58,4574.401699249747,223,1,70,Month-to-Month,1
CMP_4378,25,2295.363769726164,85,11,69,One Year,1
CMP_4379,50,3177.0748287666784,293,1,51,Two Year,0
CMP_4380,22,3041.5067873592525,35,0,29,Month-to-Month,0
CMP_4381,52,5432.466258732871,238,13,82,Month-to-Month,1
CMP_4382,30,2726.5158614398174,478,7,48,Month-to-Month,1
CMP_4383,20,1673.8816303149736,409,1,79,Month-to-Month,1
CMP_4384,21,1675.063080830727,40,2,79,Month-to-Month,1
CMP_4385,44,6041.1238728214175,453,14,16,Month-to-Month,1
CMP_4386,32,7480.213244069097,136,11,57,Month-to-Month,1
CMP_4387,51,3554.5635839642378,328,1,10,Month-to-Month,0
CMP_4388,46,829.1817432331623,350,3,19,One Year,0
CMP_4389,49,1708.636425901602,136,13,67,Two Year,1
CMP_4390,56,9189.598323202043,13,0,36,One Year,0
CMP_4391,21,5188.664766099803,34,2,4,One Year,0
CMP_4392,35,4808.94169134416,119,4,75,Month-to-Month,1
CMP_4393,58,861.4671939458638,305,9,33,One Year,1
CMP_4394,32,7422.051712010541,8,0,28,Month-to-Month,0
CMP_4395,30,5516.64676885475,329,3,80,Month-to-Month,1
CMP_4396,55,2419.7688928219477,241,5,9,Two Year,0
CMP_4397,39,1545.7007217200432,27,14,75,Month-to-Month,1
CMP_4398,49,4142.184704503986,20,3,6,Month-to-Month,0
CMP_4399,12,8453.038659852744,26,6,49,Two Year,1
CMP_4400,41,8720.298312409732,489,13,76,Two Year,1
CMP_4401,47,6227.040613758546,76,6,22,Month-to-Month,1
CMP_4402,18,7411.596058686356,308,5,48,Month-to-Month,1
CMP_4403,21,1593.9799803272683,450,8,21,One Year,0
CMP_4404,13,6087.197621944621,485,1,33,One Year,0
CMP_4405,21,6836.174183128227,448,12,81,Month-to-Month,1
CMP_4406,8,2406.772007681026,234,9,56,One Year,1
CMP_4407,46,8861.46996264746,111,7,29,Two Year,0
CMP_4408,40,2352.4690064496876,212,7,53,Month-to-Month,1
CMP_4409,46,3478.034918541279,393,10,40,Two Year,1
CMP_4410,7,6395.2900467228565,212,9,74,Two Year,1
CMP_4411,23,6564.325618741942,267,13,18,Month-to-Month,1
CMP_4412,44,7144.155039379989,55,13,47,One Year,1
CMP_4413,32,1564.111274147954,69,10,13,Month-to-Month,0
CMP_4414,11,8569.912084321277,269,3,27,One Year,0
CMP_4415,22,5562.0477566909685,342,5,62,One Year,0
CMP_4416,22,4977.557043998149,305,10,74,Month-to-Month,1
CMP_4417,43,9820.427432878341,382,5,45,One Year,0
CMP_4418,25,7533.593820939687,179,4,3,Two Year,0
CMP_4419,22,1621.0572528840612,455,13,22,Month-to-Month,0
CMP_4420,28,7687.1220886492865,156,0,27,Month-to-Month,0
CMP_4421,29,1404.86487274226,480,2,55,Month-to-Month,1
CMP_4422,13,760.9703438733561,270,6,67,One Year,1
CMP_4423,18,4334.446005064023,333,7,33,Two Year,1
CMP_4424,2,9938.992641782577,465,1,2,Two Year,0
CMP_4425,29,2161.3973938511954,308,2,75,Month-to-Month,1
CMP_4426,21,6890.121263504505,167,3,46,One Year,0
CMP_4427,15,2147.262628958134,442,13,74,Month-to-Month,1
CMP_4428,52,7385.4762621046675,347,10,33,Month-to-Month,1
CMP_4429,27,5300.859848259348,371,4,58,Month-to-Month,1
CMP_4430,50,6959.731245849075,469,2,7,Month-to-Month,0
CMP_4431,31,2427.2951711852284,242,4,15,One Year,0
CMP_4432,15,7583.469158944768,203,7,26,Two Year,0
CMP_4433,51,9958.381066415714,20,7,11,One Year,0
CMP_4434,23,6823.679755946618,313,13,38,One Year,1
CMP_4435,24,5188.059981692338,300,1,27,Month-to-Month,0
CMP_4436,44,9270.152891883015,360,5,7,Two Year,0
CMP_4437,13,650.5925012028249,280,3,1,One Year,0
CMP_4438,22,7434.2734332153,476,8,74,Two Year,1
CMP_4439,43,8943.091909731222,243,9,21,Month-to-Month,1
CMP_4440,37,1085.9085443990957,73,1,79,One Year,0
CMP_4441,33,4775.609618949703,305,7,30,One Year,0
CMP_4442,56,2444.8348125249895,10,0,8,Month-to-Month,0
CMP_4443,3,5881.9225730843855,224,10,88,One Year,1
CMP_4444,54,6670.658106734775,258,5,83,Two Year,0
CMP_4445,19,3374.9202378231726,457,10,3,Month-to-Month,0
CMP_4446,23,4869.825861941958,437,10,55,Month-to-Month,1
CMP_4447,29,3153.725110127315,299,13,15,One Year,0
CMP_4448,30,4009.216062323581,362,11,36,Month-to-Month,1
CMP_4449,39,2015.629588540024,390,9,6,One Year,0
CMP_4450,44,8912.8147140635,111,12,42,One Year,1
CMP_4451,47,595.0989003117961,299,0,50,Month-to-Month,1
CMP_4452,25,8882.88727121599,122,1,18,Two Year,0
CMP_4453,37,5930.949344322516,409,2,83,One Year,0
CMP_4454,47,3650.7495196816662,172,8,50,Two Year,1
CMP_4455,8,7369.042691873133,489,4,30,One Year,0
CMP_4456,42,5323.645442695311,255,9,77,Two Year,1
CMP_4457,58,5241.532252022262,86,9,39,Month-to-Month,1
CMP_4458,16,1546.351687730181,58,11,12,Month-to-Month,1
CMP_4459,8,4200.4022464813825,244,1,59,Month-to-Month,1
CMP_4460,1,2790.111285638998,370,9,76,Month-to-Month,1
CMP_4461,44,649.1111031646567,16,4,44,Two Year,0
CMP_4462,5,3920.946492430076,213,4,88,Month-to-Month,1
CMP_4463,3,1353.310229543245,169,0,4,Two Year,0
CMP_4464,1,2939.885358389259,370,2,36,Month-to-Month,1
CMP_4465,4,1378.9079012393972,298,4,48,Month-to-Month,1
CMP_4466,40,1458.945442785789,403,8,14,Two Year,0
CMP_4467,35,2390.6072969442885,11,9,81,Month-to-Month,1
CMP_4468,32,9998.567822620802,82,0,49,One Year,0
CMP_4469,42,520.7493571438633,438,7,67,Month-to-Month,1
CMP_4470,34,6567.39004314385,69,0,87,Two Year,0
CMP_4471,43,1841.8151312522948,106,8,77,One Year,1
CMP_4472,25,9245.96729875237,455,5,9,One Year,0
CMP_4473,10,1389.5124866694778,361,0,21,Month-to-Month,0
CMP_4474,21,9573.100277699246,304,7,72,Month-to-Month,1
CMP_4475,46,6303.80068109304,291,4,81,Two Year,0
CMP_4476,39,512.0467306971574,175,6,16,Two Year,0
CMP_4477,27,8993.068380209657,81,6,16,Month-to-Month,1
CMP_4478,27,5456.262112985724,52,14,28,Month-to-Month,1
CMP_4479,2,2995.362485639603,259,6,51,Month-to-Month,1
CMP_4480,41,7789.152186398486,86,5,56,Month-to-Month,1
CMP_4481,48,9303.322761925265,387,10,80,One Year,1
CMP_4482,13,5095.062819894542,213,7,57,Month-to-Month,1
CMP_4483,9,3497.7580072095534,213,8,52,Month-to-Month,1
CMP_4484,52,7994.978677381804,449,11,46,One Year,1
CMP_4485,36,6976.962228990319,463,14,78,Month-to-Month,1
CMP_4486,22,8943.148595627588,88,1,38,One Year,0
CMP_4487,42,7078.8831212313335,14,6,84,Two Year,1
CMP_4488,26,2813.5192195455948,33,14,48,Month-to-Month,1
CMP_4489,58,9350.76287271068,308,1,41,One Year,0
CMP_4490,54,1495.9395984569173,486,5,59,Month-to-Month,1
CMP_4491,12,3045.456126015055,469,1,67,Month-to-Month,1
CMP_4492,17,5441.848773376913,450,9,74,Month-to-Month,1
CMP_4493,14,5874.5492476735635,120,5,84,Month-to-Month,1
CMP_4494,14,645.4505729556016,494,1,66,Month-to-Month,1
CMP_4495,57,7915.44089529893,273,0,27,Month-to-Month,0
CMP_4496,34,3935.2695250412003,432,6,32,Two Year,1
CMP_4497,53,4360.9761395203095,51,2,56,One Year,0
CMP_4498,57,8189.010672150985,363,13,10,Two Year,0
CMP_4499,20,4103.192221411673,452,11,40,One Year,1
CMP_4500,11,948.6363267001708,95,13,17,Month-to-Month,1
CMP_4501,16,2176.177819468328,57,12,58,Month-to-Month,1
CMP_4502,51,9581.080137687732,222,3,6,Month-to-Month,0
CMP_4503,31,1168.8509428238845,352,12,39,Month-to-Month,1
CMP_4504,55,3871.846409196154,81,5,18,One Year,0
CMP_4505,6,5280.202086987773,208,4,73,One Year,0
CMP_4506,56,5186.167859716321,48,3,72,Month-to-Month,1
CMP_4507,19,537.6194586153562,160,8,89,Month-to-Month,1
CMP_4508,37,5261.045948846158,6,5,42,Month-to-Month,1
CMP_4509,58,4145.838350785388,361,5,4,Month-to-Month,0
CMP_4510,4,9734.753687008293,317,1,20,Month-to-Month,0
CMP_4511,47,2012.0112979413834,61,5,28,One Year,0
CMP_4512,4,3864.4648692152023,294,6,40,Month-to-Month,1
CMP_4513,20,4485.074108353288,475,7,65,One Year,1
CMP_4514,10,4211.588602459014,62,14,44,Month-to-Month,1
CMP_4515,24,6825.392862692694,258,13,23,Month-to-Month,1
CMP_4516,54,2547.372146703804,184,7,57,Two Year,1
CMP_4517,35,2600.1797517329223,497,8,47,One Year,1
CMP_4518,26,7427.504010758104,161,9,13,Month-to-Month,0
CMP_4519,37,5252.759927442707,39,10,16,Two Year,0
CMP_4520,38,4443.978922544449,79,12,55,Month-to-Month,1
CMP_4521,21,2107.4289909338922,436,11,65,Month-to-Month,1
CMP_4522,54,2281.5086176655827,293,2,81,One Year,0
CMP_4523,40,600.2405497510551,375,9,16,One Year,0
CMP_4524,39,1368.5495541862379,79,14,37,Month-to-Month,1
CMP_4525,21,5789.96759955729,333,6,52,Month-to-Month,1
CMP_4526,10,8972.794735079893,82,6,10,Two Year,0
CMP_4527,38,3228.065268740296,259,0,38,Month-to-Month,1
CMP_4528,46,3613.5986460132176,269,7,44,Month-to-Month,1
CMP_4529,4,1598.2533008093658,491,14,74,One Year,1
CMP_4530,57,4191.993983267476,308,3,54,Two Year,0
CMP_4531,45,853.606193408627,71,4,51,Month-to-Month,1
CMP_4532,20,9217.206614488052,225,13,52,One Year,1
CMP_4533,17,6894.557807183022,471,5,70,One Year,0
CMP_4534,55,9912.113689235579,168,2,59,Month-to-Month,1
CMP_4535,7,8886.820045445691,484,4,13,One Year,0
CMP_4536,4,4993.410640132451,459,9,41,Two Year,1
CMP_4537,29,5437.007795928581,379,4,12,Month-to-Month,0
CMP_4538,14,2310.4724419133418,224,0,50,Month-to-Month,1
CMP_4539,3,4889.373756975779,176,2,57,Two Year,0
CMP_4540,24,9078.76479818171,258,2,50,One Year,0
CMP_4541,37,983.1075245403007,214,0,57,Month-to-Month,1
CMP_4542,16,8703.789628483943,192,12,54,One Year,1
CMP_4543,58,3739.0041156047923,195,6,66,One Year,1
CMP_4544,55,9045.371268414943,393,0,8,One Year,0
CMP_4545,52,9438.359110244104,219,6,63,Two Year,1
CMP_4546,4,6873.216426518106,379,3,9,Month-to-Month,0
CMP_4547,56,6812.025972630439,90,8,60,Month-to-Month,1
CMP_4548,24,4801.16620823303,478,6,63,One Year,1
CMP_4549,34,8437.632133165222,110,4,72,Month-to-Month,1
